0,1023,1020,1021,1021,1023,1023,1021,1023,1021
1023,1010,1010,1014,1015,1011,1020,1010,1023,1012
1012,1022,1023,1023,1023,1023,1015,1021,1021,1023
1023,1023,1023,1023,1023,1017,1023,1023,1009,1023
1023,1023,1022,1023,1022,1011,1018,1021,1008,1023
1021,1023,1023,1023,1023,1019,1019,1019,1012,1023
1023,1022,1022,1023,1023,1023,1023,1012,1013,1022
1021,1023,1022,1023,1022,1023,1023,1015,1023,1022
1020,1020,1023,1023,1021,1023,1023,1023,1023,1023
1022,1020,1023,1023,1023,1022,1023,1013,1023,1023
